Date,Last Price,Volume
7/30/1971,858.43,
7/29/1971,861.42,
7/28/1971,872.01,
7/27/1971,880.7,
7/26/1971,888.87,
7/23/1971,887.78,
7/22/1971,886.68,
7/21/1971,890.84,
7/20/1971,892.3,
7/19/1971,886.39,
7/16/1971,888.51,
7/15/1971,888.87,
7/14/1971,891.21,
7/13/1971,892.38,
7/12/1971,903.4,
7/9/1971,901.8,
7/8/1971,900.99,
7/7/1971,895.88,
7/6/1971,892.3,
7/2/1971,890.19,
7/1/1971,893.03,
6/30/1971,891.14,
6/29/1971,882.3,
6/28/1971,873.1,
6/25/1971,876.68,
6/24/1971,877.26,
6/23/1971,879.45,
6/22/1971,874.42,
6/21/1971,876.53,
6/18/1971,889.16,
6/17/1971,906.25,
6/16/1971,908.59,
6/15/1971,907.2,
6/14/1971,907.71,
6/11/1971,916.47,
6/10/1971,915.96,
6/9/1971,912.46,
6/8/1971,915.01,
6/7/1971,923.06,
6/4/1971,922.15,
6/3/1971,921.3,
6/2/1971,919.62,
6/1/1971,913.65,
5/31/1971,907.8,
5/28/1971,907.81,
5/27/1971,905.78,
5/26/1971,906.41,
5/25/1971,906.69,
5/24/1971,913.15,
5/21/1971,921.87,
5/20/1971,923.41,
5/19/1971,920.04,
5/18/1971,918.56,
5/17/1971,921.3,
5/14/1971,936.06,
5/13/1971,936.34,
5/12/1971,937.46,
5/11/1971,937.25,
5/10/1971,932.55,
5/7/1971,936.97,
5/6/1971,937.39,
5/5/1971,939.92,
5/4/1971,938.45,
5/3/1971,932.41,
4/30/1971,941.75,
4/29/1971,948.15,
4/28/1971,950.82,
4/27/1971,947.09,
4/26/1971,944,
4/23/1971,947.79,
4/22/1971,940.63,
4/21/1971,941.33,
4/20/1971,944.42,
4/19/1971,948.85,
4/16/1971,940.21,
4/15/1971,938.17,
4/14/1971,932.55,
4/13/1971,927.28,
4/12/1971,926.64,
4/8/1971,920.39,
4/7/1971,918.49,
4/6/1971,912.73,
4/5/1971,905.07,
4/2/1971,903.04,
4/1/1971,903.88,
3/31/1971,904.37,
3/30/1971,903.39,
3/29/1971,903.48,
3/26/1971,903.48,
3/25/1971,900.81,
3/24/1971,899.37,
3/23/1971,908.89,
3/22/1971,910.6,
3/19/1971,912.92,
3/18/1971,916.83,
3/17/1971,914.02,
3/16/1971,914.64,
3/15/1971,908.2,
3/12/1971,898.34,
3/11/1971,899.44,
3/10/1971,895.88,
3/9/1971,899.1,
3/8/1971,898.62,
3/5/1971,898,
3/4/1971,891.36,
3/3/1971,882.39,
3/2/1971,883.01,
3/1/1971,882.53,
2/26/1971,878.83,
2/25/1971,881.98,
2/24/1971,875.62,
2/23/1971,870,
2/22/1971,868.98,
2/19/1971,878.56,
2/18/1971,885.06,
2/17/1971,887.87,
2/16/1971,890.06,
2/12/1971,888.83,
2/11/1971,885.34,
2/10/1971,881.09,
2/9/1971,879.79,
2/8/1971,882.12,
2/5/1971,876.57,
2/4/1971,874.79,
2/3/1971,876.23,
2/2/1971,874.59,
2/1/1971,877.81,
1/29/1971,868.5,
1/28/1971,865.14,
1/27/1971,860.83,
1/26/1971,866.79,
1/25/1971,865.62,
1/22/1971,861.31,
1/21/1971,854.74,
1/20/1971,849.95,
1/19/1971,849.47,
1/18/1971,847.82,
1/15/1971,845.7,
1/14/1971,843.31,
1/13/1971,841.11,
1/12/1971,844.19,
1/11/1971,837.21,
1/8/1971,837.01,
1/7/1971,837.83,
1/6/1971,837.97,
1/5/1971,835.77,
1/4/1971,830.57,
12/31/1970,838.92,
12/30/1970,841.32,
12/29/1970,842,
12/28/1970,830.91,
12/24/1970,828.38,
12/23/1970,823.11,
12/22/1970,822.77,
12/21/1970,821.54,
12/18/1970,822.77,
12/17/1970,822.15,
12/16/1970,819.07,
12/15/1970,819.62,
12/14/1970,823.18,
12/11/1970,825.92,
12/10/1970,821.06,
12/9/1970,815.24,
12/8/1970,815.1,
12/7/1970,818.66,
12/4/1970,816.06,
12/3/1970,808.53,
12/2/1970,802.64,
12/1/1970,794.29,
11/30/1970,794.09,
11/27/1970,781.35,
11/25/1970,774.71,
11/24/1970,772.73,
11/23/1970,767.52,
11/20/1970,761.57,
11/19/1970,755.82,
11/18/1970,754.24,
11/17/1970,760.47,
11/16/1970,760.13,
11/13/1970,759.79,
11/12/1970,768,
11/11/1970,779.5,
11/10/1970,777.38,
11/9/1970,777.66,
11/6/1970,771.97,
11/5/1970,771.56,
11/4/1970,770.81,
11/3/1970,768.07,
11/2/1970,758.01,
10/30/1970,755.61,
10/29/1970,753.56,
10/28/1970,755.96,
10/27/1970,754.45,
10/26/1970,756.43,
10/23/1970,759.38,
10/22/1970,757.87,
10/21/1970,759.65,
10/20/1970,758.83,
10/19/1970,756.5,
10/16/1970,763.35,
10/15/1970,767.87,
10/14/1970,762.73,
10/13/1970,760.06,
10/12/1970,764.24,
10/9/1970,768.69,
10/8/1970,777.04,
10/7/1970,783.68,
10/6/1970,782.45,
10/5/1970,776.7,
10/2/1970,766.16,
10/1/1970,760.68,
9/30/1970,760.68,
9/29/1970,760.88,
9/28/1970,758.97,
9/25/1970,761.77,
9/24/1970,759.31,
9/23/1970,754.38,
9/22/1970,747.47,
9/21/1970,751.92,
9/18/1970,758.49,
9/17/1970,757.67,
9/16/1970,754.31,
9/15/1970,750.55,
9/14/1970,757.12,
9/11/1970,761.84,
9/10/1970,760.75,
9/9/1970,766.43,
9/8/1970,773.14,
9/4/1970,771.15,
9/3/1970,765.27,
9/2/1970,756.64,
9/1/1970,758.15,
8/31/1970,764.58,
8/28/1970,765.81,
8/27/1970,759.79,
8/26/1970,760.47,
8/25/1970,758.97,
8/24/1970,759.58,
8/21/1970,745.41,
8/20/1970,729.6,
8/19/1970,723.99,
8/18/1970,716.66,
8/17/1970,709.06,
8/14/1970,710.84,
8/13/1970,707.35,
8/12/1970,710.64,
8/11/1970,712.55,
8/10/1970,713.92,
8/7/1970,725.7,
8/6/1970,722.82,
8/5/1970,724.81,
8/4/1970,725.9,
8/3/1970,722.96,
7/31/1970,734.12,
7/30/1970,734.73,
7/29/1970,735.56,
7/28/1970,731.45,
7/27/1970,730.08,
7/24/1970,730.22,
7/23/1970,732.68,
7/22/1970,724.67,
7/21/1970,722.07,
7/20/1970,733.91,
7/17/1970,735.08,
7/16/1970,723.44,
7/15/1970,711.66,
7/14/1970,703.04,
7/13/1970,702.22,
7/10/1970,700.1,
7/9/1970,692.77,
7/8/1970,682.09,
7/7/1970,669.36,
7/6/1970,675.66,
7/3/1970,689.13,
7/2/1970,689.14,
7/1/1970,687.64,
6/30/1970,683.53,
6/29/1970,682.91,
6/26/1970,687.84,
6/25/1970,693.59,
6/24/1970,692.29,
6/23/1970,698.11,
6/22/1970,716.11,
6/19/1970,720.43,
6/18/1970,712.69,
6/17/1970,704.68,
6/16/1970,706.26,
6/15/1970,687.36,
6/12/1970,684.21,
6/11/1970,684.42,
6/10/1970,694.35,
6/9/1970,700.16,
6/8/1970,700.23,
6/5/1970,695.03,
6/4/1970,706.53,
6/3/1970,713.86,
6/2/1970,709.61,
6/1/1970,710.36,
5/29/1970,700.44,
5/28/1970,684.15,
5/27/1970,663.2,
5/26/1970,631.16,
5/25/1970,641.36,
5/22/1970,662.17,
5/21/1970,665.25,
5/20/1970,676.55,
5/19/1970,691.4,
5/18/1970,702.81,
5/15/1970,702.22,
5/14/1970,684.79,
5/13/1970,693.84,
5/12/1970,704.59,
5/11/1970,710.07,
5/8/1970,717.73,
5/7/1970,723.07,
5/6/1970,718.39,
5/5/1970,709.74,
5/4/1970,714.56,
5/1/1970,733.63,
4/30/1970,736.07,
4/29/1970,737.39,
4/28/1970,724.33,
4/27/1970,735.15,
4/24/1970,747.29,
4/23/1970,750.59,
4/22/1970,762.61,
4/21/1970,772.51,
4/20/1970,775.87,
4/17/1970,775.94,
4/16/1970,775.87,
4/15/1970,782.6,
4/14/1970,780.56,
4/13/1970,785.9,
4/10/1970,790.46,
4/9/1970,792.5,
4/8/1970,791.64,
4/7/1970,791.64,
4/6/1970,791.18,
4/3/1970,791.84,
4/2/1970,792.37,
4/1/1970,792.04,
3/31/1970,785.57,
3/30/1970,784.65,
3/27/1970,791.04,
3/26/1970,791.05,
3/25/1970,790.13,
3/24/1970,773.76,
3/23/1970,763.6,
3/20/1970,763.66,
3/19/1970,764.98,
3/18/1970,767.95,
3/17/1970,767.42,
3/16/1970,765.05,
3/13/1970,772.11,
3/12/1970,776.47,
3/11/1970,778.12,
3/10/1970,779.7,
3/9/1970,778.31,
3/6/1970,784.12,
3/5/1970,787.55,
3/4/1970,788.15,
3/3/1970,787.42,
3/2/1970,780.23,
2/27/1970,777.59,
2/26/1970,764.45,
2/25/1970,768.28,
2/24/1970,754.42,
2/20/1970,757.46,
2/19/1970,757.92,
2/18/1970,756.8,
2/17/1970,747.43,
2/16/1970,753.7,
2/13/1970,753.3,
2/12/1970,755.61,
2/11/1970,757.33,
2/10/1970,746.63,
2/9/1970,755.68,
2/6/1970,752.77,
2/5/1970,750.26,
2/4/1970,754.49,
2/3/1970,757.46,
2/2/1970,746.44,
1/30/1970,744.06,
1/29/1970,748.35,
1/28/1970,758.84,
1/27/1970,763.99,
1/26/1970,768.88,
1/23/1970,775.54,
1/22/1970,786.1,
1/21/1970,782.27,
1/20/1970,777.85,
1/19/1970,776.07,
1/16/1970,782.6,
1/15/1970,785.04,
1/14/1970,787.16,
1/13/1970,788.01,
1/12/1970,790.52,
1/9/1970,798.11,
1/8/1970,802.07,
1/7/1970,801.81,
1/6/1970,803.66,
1/5/1970,811.31,
1/2/1970,809.2,
12/31/1969,800.36,
12/30/1969,794.68,
12/29/1969,792.37,
12/26/1969,797.65,
12/24/1969,794.15,
12/23/1969,783.79,
12/22/1969,785.97,
12/19/1969,789.86,
12/18/1969,783.79,
12/17/1969,769.93,
12/16/1969,773.83,
12/15/1969,784.05,
12/12/1969,786.69,
12/11/1969,783.53,
12/10/1969,783.99,
12/9/1969,783.79,
12/8/1969,785.04,
12/5/1969,793.03,
12/4/1969,796.53,
12/3/1969,793.36,
12/2/1969,801.35,
12/1/1969,805.04,
11/28/1969,812.3,
11/26/1969,810.52,
11/25/1969,807.29,
11/24/1969,812.9,
11/21/1969,823.13,
11/20/1969,831.18,
11/19/1969,839.96,
11/18/1969,845.17,
11/17/1969,842.53,
11/14/1969,849.26,
11/13/1969,849.85,
11/12/1969,855.99,
11/11/1969,859.75,
11/10/1969,863.05,
11/7/1969,860.48,
11/6/1969,855.2,
11/5/1969,854.08,
11/4/1969,853.48,
11/3/1969,854.54,
10/31/1969,855.99,
10/30/1969,850.51,
10/29/1969,848.34,
10/28/1969,855.86,
10/27/1969,860.28,
10/24/1969,862.26,
10/23/1969,855.73,
10/22/1969,860.35,
10/21/1969,846.88,
10/20/1969,839.23,
10/17/1969,836.06,
10/16/1969,838.77,
10/15/1969,830.06,
10/14/1969,832.43,
10/13/1969,819.3,
10/10/1969,806.96,
10/9/1969,803.79,
10/8/1969,802.2,
10/7/1969,806.23,
10/6/1969,809.4,
10/3/1969,808.41,
10/2/1969,811.84,
10/1/1969,806.89,
9/30/1969,813.09,
9/29/1969,818.04,
9/26/1969,824.18,
9/25/1969,829.92,
9/24/1969,834.68,
9/23/1969,834.81,
9/22/1969,831.77,
9/19/1969,830.39,
9/18/1969,831.57,
9/17/1969,826.56,
9/16/1969,831.64,
9/15/1969,830.45,
9/12/1969,824.25,
9/11/1969,825.77,
9/10/1969,828.01,
9/9/1969,815.67,
9/8/1969,811.84,
9/5/1969,819.5,
9/4/1969,825.3,
9/3/1969,835.67,
9/2/1969,837.78,
8/29/1969,836.72,
8/28/1969,828.41,
8/27/1969,824.78,
8/26/1969,823.52,
8/25/1969,831.44,
8/22/1969,837.25,
8/21/1969,834.87,
8/20/1969,833.22,
8/19/1969,833.69,
8/18/1969,827.68,
8/15/1969,820.88,
8/14/1969,813.23,
8/13/1969,809.13,
8/12/1969,812.96,
8/11/1969,819.83,
8/8/1969,824.46,
8/7/1969,826.27,
8/6/1969,825.88,
8/5/1969,821.23,
8/4/1969,822.58,
8/1/1969,826.59,
7/31/1969,815.47,
7/30/1969,803.58,
7/29/1969,801.96,
7/28/1969,806.23,
7/25/1969,818.06,
7/24/1969,826.53,
7/23/1969,827.95,
7/22/1969,834.02,
7/18/1969,845.92,
7/17/1969,853.09,
7/16/1969,849.34,
7/15/1969,841.13,
7/14/1969,843.14,
7/11/1969,852.25,
7/10/1969,847.79,
7/9/1969,861.62,
7/8/1969,870.35,
7/7/1969,883.21,
7/4/1969,886.11,
7/3/1969,886.12,
7/2/1969,880.69,
7/1/1969,875.9,
6/30/1969,873.19,
6/27/1969,869.76,
6/26/1969,870.28,
6/25/1969,874.1,
6/24/1969,877.2,
6/23/1969,870.86,
6/20/1969,876.16,
6/19/1969,882.37,
6/18/1969,887.09,
6/17/1969,885.73,
6/16/1969,891.16,
6/13/1969,894.84,
6/12/1969,892.58,
6/11/1969,904.6,
6/10/1969,912.49,
6/9/1969,918.05,
6/6/1969,924.77,
6/5/1969,930.71,
6/4/1969,928.84,
6/3/1969,930.78,
6/2/1969,933.17,
5/30/1969,937.55,
5/29/1969,937.56,
5/28/1969,936.92,
5/27/1969,938.66,
5/26/1969,946.94,
5/23/1969,947.45,
5/22/1969,950.04,
5/21/1969,951.78,
5/20/1969,949.26,
5/19/1969,959.02,
5/16/1969,967.3,
5/15/1969,965.16,
5/14/1969,968.85,
5/13/1969,962.97,
5/12/1969,957.86,
5/9/1969,961.61,
5/8/1969,963.68,
5/7/1969,959.6,
5/6/1969,962.06,
5/5/1969,958.95,
5/2/1969,957.17,
5/1/1969,949.22,
4/30/1969,950.18,
4/29/1969,934.1,
4/28/1969,925.08,
4/25/1969,924,
4/24/1969,921.2,
4/23/1969,917.64,
4/22/1969,918.59,
4/21/1969,917.51,
4/18/1969,924.82,
4/17/1969,924.12,
4/16/1969,923.49,
4/15/1969,931.94,
4/14/1969,932.64,
4/11/1969,933.46,
4/10/1969,932.89,
4/9/1969,929.97,
4/8/1969,923.17,
4/7/1969,918.78,
4/4/1969,927.29,
4/3/1969,927.3,
4/2/1969,930.92,
4/1/1969,933.08,
3/31/1969,935.47,
3/28/1969,935.48,
3/27/1969,930.88,
3/26/1969,923.3,
3/25/1969,917.08,
3/24/1969,917.08,
3/21/1969,920,
3/20/1969,920.13,
3/19/1969,912.11,
3/18/1969,907.38,
3/17/1969,904.03,
3/14/1969,904.28,
3/13/1969,907.14,
3/12/1969,917.52,
3/11/1969,920.93,
3/10/1969,917.14,
3/7/1969,911.18,
3/6/1969,913.54,
3/5/1969,923.11,
3/4/1969,919.51,
3/3/1969,908.63,
2/28/1969,905.21,
2/27/1969,903.03,
2/26/1969,905.77,
2/25/1969,899.8,
2/24/1969,903.97,
2/21/1969,916.64,
2/20/1969,916.65,
2/19/1969,925.1,
2/18/1969,930.82,
2/17/1969,937.72,
2/14/1969,951.95,
2/13/1969,952.7,
2/12/1969,949.09,
2/11/1969,948.97,
2/7/1969,947.85,
2/6/1969,946.67,
2/5/1969,945.98,
2/4/1969,945.11,
2/3/1969,946.85,
1/31/1969,946.05,
1/30/1969,942.13,
1/29/1969,938.09,
1/28/1969,938.4,
1/27/1969,937.47,
1/24/1969,938.59,
1/23/1969,940.2,
1/22/1969,934.17,
1/21/1969,929.82,
1/20/1969,931.25,
1/17/1969,935.54,
1/16/1969,938.59,
1/15/1969,931.75,
1/14/1969,928.33,
1/13/1969,923.11,
1/10/1969,925.53,
1/9/1969,927.46,
1/8/1969,921.25,
1/7/1969,925.72,
1/6/1969,936.66,
1/3/1969,951.89,
1/2/1969,947.73,
12/31/1968,943.75,
12/30/1968,945.11,
12/27/1968,952.51,
12/26/1968,954.25,
12/24/1968,952.32,
12/23/1968,953.75,
12/20/1968,966.99,
12/19/1968,975.14,
12/17/1968,970.91,
12/16/1968,976.32,
12/13/1968,981.29,
12/12/1968,977.13,
12/10/1968,977.69,
12/9/1968,979.36,
12/6/1968,978.24,
12/5/1968,977.69,
12/3/1968,985.21,
12/2/1968,983.34,
11/29/1968,985.08,
11/27/1968,976.32,
11/26/1968,979.49,
11/25/1968,971.35,
11/22/1968,967.06,
11/21/1968,965.13,
11/19/1968,966.75,
11/18/1968,963.7,
11/15/1968,965.88,
11/14/1968,963.89,
11/13/1968,967.43,
11/12/1968,964.2,
11/8/1968,958.98,
11/7/1968,950.65,
11/6/1968,949.47,
11/4/1968,946.23,
11/1/1968,948.41,
10/31/1968,952.39,
10/29/1968,951.08,
10/28/1968,957.73,
10/25/1968,961.28,
10/24/1968,956.68,
10/22/1968,963.14,
10/21/1968,967.49,
10/18/1968,967.49,
10/17/1968,958.91,
10/15/1968,955.31,
10/14/1968,949.96,
10/11/1968,949.59,
10/10/1968,949.78,
10/8/1968,956.24,
10/7/1968,956.68,
10/4/1968,952.95,
10/3/1968,949.47,
10/1/1968,942.32,
9/30/1968,935.79,
9/27/1968,933.8,
9/26/1968,933.24,
9/24/1968,938.28,
9/23/1968,930.45,
9/20/1968,924.42,
9/19/1968,923.98,
9/17/1968,923.05,
9/16/1968,921.37,
9/13/1968,917.21,
9/12/1968,915.65,
9/10/1968,919.38,
9/9/1968,924.98,
9/6/1968,921.25,
9/5/1968,917.52,
9/4/1968,906.95,
9/3/1968,900.36,
8/30/1968,896.01,
8/29/1968,894.33,
8/27/1968,893.65,
8/26/1968,896.13,
8/23/1968,892.34,
8/22/1968,888.3,
8/20/1968,888.67,
8/19/1968,887.68,
8/16/1968,885.89,
8/15/1968,879.51,
8/13/1968,884.68,
8/12/1968,881.02,
8/9/1968,869.65,
8/8/1968,870.37,
8/6/1968,876.92,
8/5/1968,872.53,
8/2/1968,871.27,
8/1/1968,878.07,
7/31/1968,883,
7/30/1968,883,
7/29/1968,883.36,
7/26/1968,888.47,
7/25/1968,885.47,
7/23/1968,898.1,
7/22/1968,900.32,
7/19/1968,913.92,
7/18/1968,917.95,
7/16/1968,921.2,
7/15/1968,923.72,
7/12/1968,922.46,
7/11/1968,922.82,
7/9/1968,920.42,
7/8/1968,912.6,
7/5/1968,903.51,
7/3/1968,903.51,
7/2/1968,896.84,
7/1/1968,896.35,
6/28/1968,897.8,
6/27/1968,898.76,
6/25/1968,901.41,
6/24/1968,901.83,
6/21/1968,900.93,
6/20/1968,898.28,
6/18/1968,900.2,
6/17/1968,903.45,
6/14/1968,913.62,
6/13/1968,913.86,
6/11/1968,917.95,
6/10/1968,913.38,
6/7/1968,914.88,
6/6/1968,910.13,
6/5/1968,907.42,
6/4/1968,916.63,
6/3/1968,905.38,
5/31/1968,899,
5/29/1968,895.21,
5/28/1968,896.78,
5/27/1968,891.6,
5/24/1968,895.28,
5/23/1968,893.15,
5/22/1968,896.79,
5/21/1968,896.32,
5/20/1968,894.19,
5/17/1968,898.98,
5/16/1968,903.72,
5/15/1968,907.82,
5/14/1968,908.06,
5/13/1968,909.96,
5/10/1968,912.91,
5/9/1968,911.35,
5/8/1968,918.86,
5/7/1968,919.9,
5/6/1968,914.53,
5/3/1968,919.21,
5/2/1968,918.05,
5/1/1968,913.2,
4/30/1968,912.22,
4/29/1968,908.34,
4/26/1968,906.03,
4/25/1968,905.57,
4/24/1968,898.46,
4/23/1968,897.48,
4/22/1968,891.99,
4/19/1968,897.65,
4/18/1968,909.21,
4/17/1968,908.17,
4/16/1968,906.78,
4/15/1968,910.19,
4/12/1968,905.69,
4/11/1968,905.69,
4/10/1968,892.63,
4/8/1968,884.42,
4/5/1968,865.81,
4/4/1968,872.52,
4/3/1968,869.11,
4/2/1968,863.96,
4/1/1968,861.25,
3/29/1968,840.67,
3/28/1968,835.12,
3/27/1968,836.57,
3/26/1968,831.54,
3/25/1968,827.27,
3/22/1968,826.05,
3/21/1968,825.13,
3/20/1968,830.85,
3/19/1968,832.99,
3/18/1968,840.09,
3/15/1968,837.55,
3/14/1968,830.91,
3/13/1968,842.23,
3/12/1968,843.22,
3/11/1968,843.04,
3/8/1968,835.24,
3/7/1968,836.22,
3/6/1968,837.21,
3/5/1968,827.03,
3/4/1968,830.56,
3/1/1968,840.44,
2/29/1968,840.5,
2/28/1968,844.72,
2/27/1968,846.68,
2/26/1968,841.77,
2/23/1968,849.8,
2/21/1968,849.23,
2/20/1968,843.1,
2/19/1968,838.65,
2/16/1968,836.34,
2/15/1968,839.23,
2/14/1968,837.38,
2/13/1968,831.77,
2/9/1968,840.04,
2/8/1968,850.32,
2/7/1968,859.92,
2/6/1968,861.25,
2/5/1968,861.13,
2/2/1968,863.56,
2/1/1968,861.36,
1/31/1968,855.47,
1/30/1968,859.57,
1/29/1968,863.67,
1/26/1968,865.06,
1/25/1968,864.25,
1/24/1968,862.23,
1/23/1968,864.77,
1/22/1968,871.71,
1/19/1968,880.32,
1/18/1968,882.8,
1/17/1968,883.78,
1/16/1968,887.14,
1/15/1968,892.74,
1/12/1968,898.98,
1/11/1968,899.79,
1/10/1968,903.95,
1/9/1968,908.29,
1/8/1968,908.92,
1/5/1968,901.24,
1/4/1968,899.39,
1/3/1968,904.13,
1/2/1968,906.84,
12/29/1967,905.11,
12/28/1967,897.83,
12/27/1967,894.94,
12/26/1967,888.12,
12/22/1967,887.37,
12/21/1967,888.35,
12/20/1967,886.9,
12/19/1967,881.36,
12/18/1967,881.65,
12/15/1967,880.61,
12/14/1967,883.44,
12/13/1967,882.34,
12/12/1967,881.3,
12/11/1967,882.05,
12/8/1967,887.25,
12/7/1967,892.22,
12/6/1967,892.28,
12/5/1967,888.12,
12/4/1967,883.5,
12/1/1967,879.16,
11/30/1967,875.81,
11/29/1967,883.15,
11/28/1967,884.88,
11/27/1967,882.11,
11/24/1967,877.6,
11/22/1967,874.02,
11/21/1967,870.95,
11/20/1967,857.78,
11/17/1967,862.11,
11/16/1967,859.74,
11/15/1967,855.18,
11/14/1967,852.4,
11/13/1967,859.74,
11/10/1967,862.81,
11/9/1967,856.97,
11/8/1967,849.57,
11/6/1967,855.29,
11/3/1967,856.62,
11/2/1967,864.83,
11/1/1967,867.08,
10/31/1967,879.74,
10/30/1967,886.62,
10/27/1967,888.18,
10/26/1967,890.89,
10/25/1967,886.73,
10/24/1967,888.18,
10/23/1967,894.65,
10/20/1967,896.73,
10/19/1967,903.72,
10/18/1967,903.49,
10/17/1967,904.36,
10/16/1967,908.52,
10/13/1967,918.17,
10/12/1967,913.2,
10/11/1967,920.25,
10/10/1967,926.61,
10/9/1967,933.31,
10/6/1967,928.74,
10/5/1967,927.13,
10/4/1967,921.29,
10/3/1967,924.47,
10/2/1967,921,
9/29/1967,926.66,
9/28/1967,929.38,
9/27/1967,933.14,
9/26/1967,937.18,
9/25/1967,943.08,
9/22/1967,934.35,
9/21/1967,930.48,
9/20/1967,929.79,
9/19/1967,930.07,
9/18/1967,938.74,
9/15/1967,933.48,
9/14/1967,929.44,
9/13/1967,923.77,
9/12/1967,911.75,
9/11/1967,909.62,
9/8/1967,907.54,
9/7/1967,908.17,
9/6/1967,906.96,
9/5/1967,904.13,
9/1/1967,901.18,
8/31/1967,901.29,
8/30/1967,893.72,
8/29/1967,894.76,
8/28/1967,894.71,
8/25/1967,894.07,
8/24/1967,898.46,
8/23/1967,905.11,
8/22/1967,907.48,
8/21/1967,912.27,
8/18/1967,919.04,
8/17/1967,918.23,
8/16/1967,915.68,
8/15/1967,919.15,
8/14/1967,916.32,
8/11/1967,920.65,
8/10/1967,925.22,
8/9/1967,926.72,
8/8/1967,922.45,
8/7/1967,920.37,
8/4/1967,923.77,
8/3/1967,921.98,
8/2/1967,922.27,
8/1/1967,912.97,
7/31/1967,904.24,
7/28/1967,901.53,
7/27/1967,903.14,
7/26/1967,903.14,
7/25/1967,901.29,
7/24/1967,904.53,
7/21/1967,909.56,
7/20/1967,908.69,
7/19/1967,903.32,
7/18/1967,896.09,
7/17/1967,882.74,
7/14/1967,882.05,
7/13/1967,878.53,
7/12/1967,878.7,
7/11/1967,879.45,
7/10/1967,875.52,
7/7/1967,869.05,
7/6/1967,864.02,
7/5/1967,864.94,
7/3/1967,859.69,
6/30/1967,860.26,
6/29/1967,861.94,
6/28/1967,868.87,
6/27/1967,869.39,
6/26/1967,872.11,
6/23/1967,877.37,
6/22/1967,875.69,
6/21/1967,877.66,
6/20/1967,880.61,
6/19/1967,884.54,
6/16/1967,885,
6/15/1967,883.26,
6/14/1967,880.61,
6/13/1967,886.15,
6/12/1967,878.93,
6/9/1967,874.89,
6/8/1967,873.2,
6/7/1967,869.19,
6/6/1967,862.71,
6/5/1967,847.77,
6/2/1967,863.31,
6/1/1967,864.98,
5/31/1967,852.56,
5/29/1967,864.98,
5/26/1967,870.32,
5/25/1967,870.71,
5/24/1967,862.42,
5/23/1967,868.71,
5/22/1967,871.05,
5/19/1967,874.55,
5/18/1967,877.34,
5/17/1967,882.24,
5/16/1967,885.8,
5/15/1967,882.41,
5/12/1967,890.03,
5/11/1967,896.21,
5/10/1967,894.1,
5/9/1967,899.89,
5/8/1967,909.63,
5/5/1967,905.96,
5/4/1967,901.95,
5/3/1967,896.77,
5/2/1967,891.65,
5/1/1967,892.93,
4/28/1967,897.05,
4/27/1967,894.82,
4/26/1967,889.03,
4/25/1967,891.2,
4/24/1967,887.53,
4/21/1967,883.18,
4/20/1967,878.62,
4/19/1967,873.94,
4/18/1967,873,
4/17/1967,866.59,
4/14/1967,859.74,
4/13/1967,848.83,
4/12/1967,844.65,
4/11/1967,847.66,
4/10/1967,842.43,
4/7/1967,853.34,
4/6/1967,861.25,
4/5/1967,861.19,
4/4/1967,859.19,
4/3/1967,859.97,
3/31/1967,865.98,
3/30/1967,869.99,
3/29/1967,871.1,
3/28/1967,875.28,
3/27/1967,873.72,
3/24/1967,876.66,
3/23/1967,876.67,
3/22/1967,870.55,
3/21/1967,866.59,
3/20/1967,870.43,
3/17/1967,869.77,
3/16/1967,868.49,
3/15/1967,854.06,
3/14/1967,844.27,
3/13/1967,844.82,
3/10/1967,848.5,
3/9/1967,844.15,
3/8/1967,843.32,
3/7/1967,841.76,
3/6/1967,842.2,
3/3/1967,846.6,
3/2/1967,846.71,
3/1/1967,843.49,
2/28/1967,839.37,
2/27/1967,836.64,
2/24/1967,847.33,
2/23/1967,846.77,
2/21/1967,844.1,
2/20/1967,847.88,
2/17/1967,850.84,
2/16/1967,851.56,
2/15/1967,855.79,
2/14/1967,856.9,
2/13/1967,853.34,
2/10/1967,855.73,
2/9/1967,857.52,
2/8/1967,860.97,
2/7/1967,852.51,
2/6/1967,855.12,
2/3/1967,857.46,
2/2/1967,853.12,
2/1/1967,848.39,
1/31/1967,849.89,
1/30/1967,848.11,
1/27/1967,844.04,
1/26/1967,838.7,
1/25/1967,840.59,
1/24/1967,847.72,
1/23/1967,847.72,
1/20/1967,847.16,
1/19/1967,846.44,
1/18/1967,847.49,
1/17/1967,843.65,
1/16/1967,833.24,
1/13/1967,835.13,
1/12/1967,829.95,
1/11/1967,822.49,
1/10/1967,814.14,
1/9/1967,813.47,
1/6/1967,808.74,
1/5/1967,805.51,
1/4/1967,791.14,
1/3/1967,786.41,
12/30/1966,785.69,
12/29/1966,786.35,
12/28/1966,788.58,
12/27/1966,792.2,
12/23/1966,799.1,
12/22/1966,801.67,
12/21/1966,797.43,
12/20/1966,794.59,
12/19/1966,798.99,
12/16/1966,807.18,
12/15/1966,809.18,
12/14/1966,817.98,
12/13/1966,816.7,
12/12/1966,820.54,
12/9/1966,813.02,
12/8/1966,812.8,
12/7/1966,808.01,
12/6/1966,797.43,
12/5/1966,791.59,
12/2/1966,789.47,
12/1/1966,789.75,
11/30/1966,791.59,
11/29/1966,795.26,
11/28/1966,801.16,
11/25/1966,803.34,
11/23/1966,796.82,
11/22/1966,794.98,
11/21/1966,798.16,
